cid,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
004,2014-07-07 12:00:00,1,30,996,78,6.48,23
004,2014-07-07 13:00:00,1,25,996,93,1.44,13
004,2014-07-07 14:00:00,1,25,995,94,10.44,14
004,2014-07-07 15:00:00,1,25,994,92,5.04,24
004,2014-07-07 16:00:00,1,26,993,94,2.88,23
004,2014-07-07 17:00:00,4,26,993,93,0,9
004,2014-07-07 18:00:00,4,27,993,91,2.16,14
004,2014-07-07 19:00:00,4,27,993,90,6.12,24
004,2014-07-07 20:00:00,4,27,994,87,6.84,13
004,2014-07-07 21:00:00,4,27,994,86,5.4,14
004,2014-07-07 22:00:00,4,27,994,90,1.8,23
004,2014-07-07 23:00:00,4,27,995,89,2.88,13
004,2014-07-08 00:00:00,4,27,995,86,0.36,9
004,2014-07-08 01:00:00,4,27,994,90,0,9
004,2014-07-08 02:00:00,4,27,993,89,0,9
004,2014-07-08 03:00:00,4,27,993,92,0,9
004,2014-07-08 04:00:00,4,27,993,91,2.52,23
004,2014-07-08 05:00:00,4,27,993,92,2.88,13
004,2014-07-08 06:00:00,4,27,993,92,3.24,24
004,2014-07-08 07:00:00,4,27,994,92,3.6,13
004,2014-07-08 08:00:00,4,29,994,84,5.04,13
004,2014-07-08 09:00:00,4,30,994,81,2.52,13
004,2014-07-08 10:00:00,4,32,994,72,2.88,13
004,2014-07-08 11:00:00,4,32,994,71,6.12,23
004,2014-07-08 12:00:00,4,32,994,69,2.52,23
004,2014-07-08 13:00:00,4,26,993,94,6.48,24
004,2014-07-08 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-08 15:00:00,4,30,991,72,4.68,13
004,2014-07-08 16:00:00,4,31,992,73,0,9
004,2014-07-08 17:00:00,4,30,992,74,3.6,23
004,2014-07-08 18:00:00,4,30,992,83,4.32,23
004,2014-07-08 19:00:00,4,29,993,76,7.2,24
004,2014-07-08 20:00:00,4,28,994,79,6.48,24
004,2014-07-08 21:00:00,4,28,994,79,7.56,24
004,2014-07-08 22:00:00,4,28,995,77,2.88,14
004,2014-07-08 23:00:00,4,28,995,78,0,9
004,2014-07-09 00:00:00,4,28,995,78,3.96,24
004,2014-07-09 01:00:00,4,28,995,80,0.36,9
004,2014-07-09 02:00:00,4,27,995,80,0,9
004,2014-07-09 03:00:00,4,27,995,83,0,9
004,2014-07-09 04:00:00,4,27,994,83,0,9
004,2014-07-09 05:00:00,4,27,994,84,3.24,14
004,2014-07-09 06:00:00,4,27,995,84,2.52,14
004,2014-07-09 07:00:00,1,27,995,82,0,9
004,2014-07-09 08:00:00,1,29,996,80,0.72,9
004,2014-07-09 09:00:00,1,31,996,73,0,9
004,2014-07-09 10:00:00,1,31,996,67,9,23
004,2014-07-09 11:00:00,1,32,996,65,7.56,23
004,2014-07-09 12:00:00,1,32,996,61,8.64,23
004,2014-07-09 13:00:00,1,33,995,57,14.4,23
004,2014-07-09 14:00:00,1,33,995,55,10.44,23
004,2014-07-09 15:00:00,1,34,994,53,9,23
004,2014-07-09 16:00:00,1,34,994,55,10.44,23
004,2014-07-09 17:00:00,1,33,994,54,13.32,23
004,2014-07-09 18:00:00,1,32,994,66,9,23
004,2014-07-09 19:00:00,1,31,994,68,1.8,13
004,2014-07-09 20:00:00,1,30,995,70,7.2,23
004,2014-07-09 21:00:00,1,30,996,75,5.76,13
004,2014-07-09 22:00:00,1,30,996,76,5.4,13
004,2014-07-09 23:00:00,1,30,997,74,7.92,13
004,2014-07-10 00:00:00,1,30,997,76,7.92,13
004,2014-07-10 01:00:00,1,29,997,79,6.48,13
004,2014-07-10 02:00:00,1,28,997,85,4.32,23
004,2014-07-10 03:00:00,1,28,996,85,3.96,24
004,2014-07-10 04:00:00,1,28,996,83,3.96,24
004,2014-07-10 05:00:00,1,29,996,83,3.24,13
004,2014-07-10 06:00:00,1,29,996,83,0,9
004,2014-07-10 07:00:00,4,29,997,87,3.24,24
004,2014-07-10 08:00:00,4,27,997,86,5.4,24
004,2014-07-10 09:00:00,4,29,997,77,3.24,23
004,2014-07-10 10:00:00,4,31,997,69,0,9
004,2014-07-10 11:00:00,4,29,997,77,9.72,23
004,2014-07-10 12:00:00,4,29,997,92,3.6,24
004,2014-07-10 13:00:00,4,30,996,78,2.88,24
004,2014-07-10 14:00:00,4,33,996,62,4.68,23
004,2014-07-10 15:00:00,4,32,995,63,4.32,23
004,2014-07-10 16:00:00,4,29,995,79,8.64,14
004,2014-07-10 17:00:00,4,30,995,76,3.6,14
004,2014-07-10 18:00:00,4,30,995,72,0.36,9
004,2014-07-10 19:00:00,4,29,996,81,7.56,13
004,2014-07-10 20:00:00,4,29,997,85,6.48,13
004,2014-07-10 21:00:00,4,29,998,84,3.24,13
004,2014-07-10 22:00:00,4,29,999,84,1.8,24
004,2014-07-10 23:00:00,4,29,998,83,5.76,13
004,2014-07-11 00:00:00,4,28,998,85,2.88,23
004,2014-07-11 01:00:00,4,28,998,85,3.6,13
004,2014-07-11 02:00:00,4,28,997,83,4.32,13
004,2014-07-11 03:00:00,4,28,997,82,3.24,13
004,2014-07-11 04:00:00,4,28,997,87,3.6,13
004,2014-07-11 05:00:00,4,28,997,87,2.16,14
004,2014-07-11 06:00:00,4,28,997,87,3.6,14
004,2014-07-11 07:00:00,4,26,998,96,2.88,24
004,2014-07-11 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-11 09:00:00,4,29,998,81,2.16,14
004,2014-07-11 10:00:00,4,30,999,78,6.48,13
004,2014-07-11 11:00:00,4,31,999,71,6.12,23
004,2014-07-11 12:00:00,4,27,999,92,13.68,23
004,2014-07-11 13:00:00,4,27,998,94,3.24,23
004,2014-07-11 14:00:00,4,30,998,73,9.36,23
004,2014-07-11 15:00:00,4,30,997,73,8.28,23
004,2014-07-11 16:00:00,4,29,997,86,5.04,23
004,2014-07-11 17:00:00,4,28,997,85,2.52,2
004,2014-07-11 18:00:00,4,28,997,82,4.68,24
004,2014-07-11 19:00:00,4,29,998,81,0.72,9
004,2014-07-11 20:00:00,4,29,999,83,4.32,13
004,2014-07-11 21:00:00,4,29,999,82,4.68,13
004,2014-07-11 22:00:00,4,28,1000,82,2.88,13
004,2014-07-11 23:00:00,4,28,1000,85,3.96,14
004,2014-07-12 00:00:00,4,28,1000,88,5.04,14
004,2014-07-12 01:00:00,4,28,999,85,5.04,14
004,2014-07-12 02:00:00,4,28,999,86,6.12,14
004,2014-07-12 03:00:00,4,28,999,87,4.68,14
004,2014-07-12 04:00:00,4,28,998,88,3.6,14
004,2014-07-12 05:00:00,4,28,998,88,4.32,14
004,2014-07-12 06:00:00,4,27,998,90,4.32,14
004,2014-07-12 07:00:00,4,28,999,86,0,9
004,2014-07-12 08:00:00,4,29,1000,85,4.68,14
004,2014-07-12 09:00:00,4,29,1000,89,2.88,14
004,2014-07-12 10:00:00,4,31,1000,78,5.04,13
004,2014-07-12 11:00:00,4,29,1000,87,6.12,23
004,2014-07-12 12:00:00,4,31,1000,82,3.96,23
004,2014-07-12 13:00:00,4,31,999,72,6.48,23
004,2014-07-12 14:00:00,4,33,999,65,9.36,23
004,2014-07-12 15:00:00,4,32,999,68,16.56,23
004,2014-07-12 16:00:00,4,29,999,82,3.24,23
004,2014-07-12 17:00:00,4,29,999,86,8.64,23
004,2014-07-12 18:00:00,4,27,999,91,2.16,24
004,2014-07-12 19:00:00,4,28,999,89,5.04,13
004,2014-07-12 20:00:00,4,28,1000,92,2.52,14
004,2014-07-12 21:00:00,4,27,1000,93,2.88,14
004,2014-07-12 22:00:00,4,28,1001,87,3.6,13
004,2014-07-12 23:00:00,4,27,1002,93,0,9
004,2014-07-13 00:00:00,4,27,1001,95,5.04,14
004,2014-07-13 01:00:00,4,27,1001,93,2.16,14
004,2014-07-13 02:00:00,4,27,1001,93,0,9
004,2014-07-13 03:00:00,4,28,1001,92,3.24,13
004,2014-07-13 04:00:00,4,28,1001,91,1.44,14
004,2014-07-13 05:00:00,4,27,1001,93,0,9
004,2014-07-13 06:00:00,4,28,1001,91,0,9
004,2014-07-13 07:00:00,4,29,1002,90,0,9
004,2014-07-13 08:00:00,4,30,1002,83,2.16,24
004,2014-07-13 09:00:00,4,30,1002,77,5.04,13
004,2014-07-13 10:00:00,4,31,1002,73,7.2,23
004,2014-07-13 11:00:00,4,30,1002,78,10.08,23
004,2014-07-13 12:00:00,4,27,1002,93,3.6,24
004,2014-07-13 13:00:00,4,29,1001,86,0,9
004,2014-07-13 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-13 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-14 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-15 12:00:00,1,32,1003,64,11.16,23
004,2014-07-15 13:00:00,1,32,1003,64,10.08,23
004,2014-07-15 14:00:00,1,32,1003,68,12.96,23
004,2014-07-15 15:00:00,1,31,1002,71,9,23
004,2014-07-15 16:00:00,1,32,1001,65,16.2,23
004,2014-07-15 17:00:00,4,32,1001,66,11.16,23
004,2014-07-15 18:00:00,4,30,1001,65,6.12,13
004,2014-07-15 19:00:00,4,30,1001,69,5.4,13
004,2014-07-15 20:00:00,4,29,1002,77,6.84,23
004,2014-07-15 21:00:00,4,29,1003,80,5.4,13
004,2014-07-15 22:00:00,4,29,1003,80,6.48,13
004,2014-07-15 23:00:00,4,28,1004,82,3.6,13
004,2014-07-16 00:00:00,4,28,1004,85,0,9
004,2014-07-16 01:00:00,4,28,1003,83,5.04,13
004,2014-07-16 02:00:00,4,28,1002,84,3.96,13
004,2014-07-16 03:00:00,4,28,1002,83,1.8,13
004,2014-07-16 04:00:00,4,28,1002,84,3.24,13
004,2014-07-16 05:00:00,4,27,1001,87,3.24,13
004,2014-07-16 06:00:00,4,27,1001,88,3.96,24
004,2014-07-16 07:00:00,4,28,1001,85,3.6,14
004,2014-07-16 08:00:00,4,29,1002,78,7.2,14
004,2014-07-16 09:00:00,4,30,1002,72,3.96,13
004,2014-07-16 10:00:00,4,30,1002,64,4.68,13
004,2014-07-16 11:00:00,4,31,1002,68,3.24,13
004,2014-07-16 12:00:00,4,32,1001,63,4.68,23
004,2014-07-16 13:00:00,4,31,1001,64,6.12,23
004,2014-07-16 14:00:00,4,32,1001,61,6.48,23
004,2014-07-16 15:00:00,4,31,1000,62,15.84,23
004,2014-07-16 16:00:00,4,33,999,65,3.24,23
004,2014-07-16 17:00:00,4,31,999,61,3.24,13
004,2014-07-16 18:00:00,4,31,999,64,1.08,13
004,2014-07-16 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
004,2014-07-16 20:00:00,4,31,999,56,6.84,14
004,2014-07-16 21:00:00,4,31,999,56,6.84,14
004,2014-07-16 22:00:00,4,31,999,56,6.84,14
004,2014-07-16 23:00:00,4,31,999,56,6.84,14
004,2014-07-17 00:00:00,4,31,999,56,6.84,14
004,2014-07-17 01:00:00,4,31,999,56,6.84,14
004,2014-07-17 02:00:00,4,31,999,56,6.84,14
004,2014-07-17 03:00:00,4,31,999,56,6.84,14
004,2014-07-17 04:00:00,4,31,999,56,6.84,14
004,2014-07-17 05:00:00,4,31,999,56,6.84,14
004,2014-07-17 06:00:00,4,31,999,56,6.84,14
004,2014-07-17 07:00:00,4,31,999,56,6.84,14
004,2014-07-17 08:00:00,4,31,999,56,6.84,14
004,2014-07-17 09:00:00,4,31,998,64,10.08,14
004,2014-07-17 10:00:00,4,31,998,62,10.08,14
004,2014-07-17 11:00:00,3,31,998,64,12.24,14
004,2014-07-17 12:00:00,3,32,998,59,14.4,14
004,2014-07-17 13:00:00,3,32,998,58,15.84,14
004,2014-07-17 14:00:00,3,31,997,58,15.48,14
004,2014-07-17 15:00:00,3,32,996,55,21.96,14
004,2014-07-17 16:00:00,3,32,996,56,16.92,14
004,2014-07-17 17:00:00,4,32,996,58,12.24,14
004,2014-07-17 18:00:00,4,31,996,59,22.32,13
004,2014-07-17 19:00:00,4,30,996,64,20.52,13
004,2014-07-17 20:00:00,4,30,997,65,16.92,13
004,2014-07-17 21:00:00,4,28,998,83,17.64,14
004,2014-07-17 22:00:00,4,28,998,84,10.8,14
004,2014-07-17 23:00:00,4,27,998,85,14.04,14
004,2014-07-18 00:00:00,4,27,998,85,14.04,14
004,2014-07-18 01:00:00,4,27,998,85,14.04,14
004,2014-07-18 02:00:00,4,27,998,85,14.04,14
004,2014-07-18 03:00:00,4,27,998,85,14.04,14
004,2014-07-18 04:00:00,4,27,998,85,14.04,14
004,2014-07-18 05:00:00,4,27,998,85,14.04,14
004,2014-07-18 06:00:00,4,27,998,85,14.04,14
004,2014-07-18 07:00:00,4,28,995,75,12.6,13
004,2014-07-18 08:00:00,4,28,996,79,12.24,14
004,2014-07-18 09:00:00,4,26,996,90,17.64,14
004,2014-07-18 10:00:00,4,29,997,76,9.72,14
004,2014-07-18 11:00:00,4,27,997,86,6.48,13
004,2014-07-18 12:00:00,4,26,997,90,8.28,14
004,2014-07-18 13:00:00,4,26,997,93,12.24,14
004,2014-07-18 14:00:00,4,26,997,95,10.08,14
004,2014-07-18 15:00:00,4,27,997,89,10.8,14
004,2014-07-18 16:00:00,4,26,997,89,15.84,14
004,2014-07-18 17:00:00,4,25,996,94,11.88,14
004,2014-07-18 18:00:00,4,26,997,90,12.6,14
004,2014-07-18 19:00:00,4,26,997,87,14.4,14
004,2014-07-18 20:00:00,4,26,997,86,14.4,14
004,2014-07-18 21:00:00,4,26,998,90,8.28,14
004,2014-07-18 22:00:00,4,27,999,90,11.52,13
004,2014-07-18 23:00:00,4,27,999,88,10.8,14
004,2014-07-19 00:00:00,7,27,998,89,4.32,14
004,2014-07-19 01:00:00,7,27,999,88,6.48,13
004,2014-07-19 02:00:00,7,27,998,86,5.76,14
004,2014-07-19 03:00:00,7,27,998,87,7.92,14
004,2014-07-19 04:00:00,7,27,998,84,10.08,13
004,2014-07-19 05:00:00,7,27,998,78,9.72,13
004,2014-07-19 06:00:00,7,27,998,80,13.68,13
004,2014-07-19 07:00:00,4,26,999,90,9,13
004,2014-07-19 08:00:00,4,28,1000,86,6.48,14
004,2014-07-19 09:00:00,4,28,1000,87,6.84,13
004,2014-07-19 10:00:00,4,28,1001,85,10.08,13
004,2014-07-19 11:00:00,4,30,1001,78,11.16,13
004,2014-07-19 12:00:00,4,31,1001,70,5.76,13
004,2014-07-19 13:00:00,4,31,1001,66,10.08,14
004,2014-07-19 14:00:00,4,31,1000,64,13.32,13
004,2014-07-19 15:00:00,4,31,1000,64,9.72,14
004,2014-07-19 16:00:00,4,31,1000,64,13.32,14
004,2014-07-19 17:00:00,4,30,1000,63,16.2,13
004,2014-07-19 18:00:00,4,30,1000,67,12.6,13
004,2014-07-19 19:00:00,4,29,1000,70,15.84,13
004,2014-07-19 20:00:00,4,29,1001,76,9.36,14
004,2014-07-19 21:00:00,4,28,1001,79,10.44,14
004,2014-07-19 22:00:00,4,28,1002,83,9,14
004,2014-07-19 23:00:00,4,28,1002,83,8.28,13
004,2014-07-20 00:00:00,4,28,1002,82,3.6,13
004,2014-07-20 01:00:00,4,28,1001,82,7.2,13
004,2014-07-20 02:00:00,4,28,1001,83,4.32,13
004,2014-07-20 03:00:00,4,26,1001,89,4.68,14
004,2014-07-20 04:00:00,4,27,1001,89,3.96,14
004,2014-07-20 05:00:00,4,27,1001,91,5.4,14
004,2014-07-20 06:00:00,4,26,1002,94,2.16,24
004,2014-07-20 07:00:00,4,26,1002,96,4.32,14
004,2014-07-20 08:00:00,4,27,1003,88,2.88,14
004,2014-07-20 09:00:00,4,29,1002,84,5.76,14
004,2014-07-20 10:00:00,4,30,1002,78,9.72,14
004,2014-07-20 11:00:00,1,30,1002,71,6.84,14
004,2014-07-20 12:00:00,1,32,1002,64,5.76,14
004,2014-07-20 13:00:00,1,32,1001,63,8.64,13
004,2014-07-20 14:00:00,1,32,1000,60,9.36,14
004,2014-07-20 15:00:00,1,32,1000,60,9.36,14
004,2014-07-20 16:00:00,1,32,999,57,10.08,13
004,2014-07-20 17:00:00,4,32,998,60,6.84,13
004,2014-07-20 18:00:00,4,31,998,62,8.28,14
004,2014-07-20 19:00:00,4,30,999,65,9.72,13
004,2014-07-20 20:00:00,4,29,1000,69,0,9
004,2014-07-20 21:00:00,4,29,1001,71,3.96,23
004,2014-07-20 22:00:00,4,29,1001,73,5.04,13
004,2014-07-20 23:00:00,4,28,1001,75,1.8,24
004,2014-07-21 00:00:00,4,28,1001,80,5.76,23
004,2014-07-21 01:00:00,4,28,1000,82,1.08,13
004,2014-07-21 02:00:00,4,27,999,82,0,9
004,2014-07-21 03:00:00,4,27,999,84,0,9
004,2014-07-21 04:00:00,4,27,999,89,0,9
004,2014-07-21 05:00:00,4,27,999,88,0,9
004,2014-07-21 06:00:00,4,27,999,86,6.12,24
004,2014-07-21 07:00:00,1,27,999,84,0,9
004,2014-07-21 08:00:00,1,28,1000,83,3.24,14
004,2014-07-21 09:00:00,1,28,1000,78,0,9
004,2014-07-21 10:00:00,1,29,1000,78,0,9
004,2014-07-21 11:00:00,1,31,1000,70,1.44,2
004,2014-07-21 12:00:00,1,31,999,72,5.76,13
004,2014-07-21 13:00:00,1,31,999,69,4.68,23
004,2014-07-21 14:00:00,1,32,998,64,6.12,23
004,2014-07-21 15:00:00,1,32,997,61,8.28,23
004,2014-07-21 16:00:00,1,32,997,63,7.56,23
004,2014-07-21 17:00:00,1,31,996,63,3.6,23
004,2014-07-21 18:00:00,1,30,996,66,8.28,23
004,2014-07-21 19:00:00,1,30,997,69,5.04,23
004,2014-07-21 20:00:00,1,29,998,74,7.92,23
004,2014-07-21 21:00:00,1,29,998,75,0.72,9
004,2014-07-21 22:00:00,1,29,998,76,0,9
004,2014-07-21 23:00:00,1,29,998,78,5.04,23
004,2014-07-22 00:00:00,1,28,998,78,0,9
004,2014-07-22 01:00:00,1,28,997,77,0,9
004,2014-07-22 02:00:00,1,28,997,81,0,9
004,2014-07-22 03:00:00,1,28,996,80,0.36,9
004,2014-07-22 04:00:00,1,28,996,78,3.24,13
004,2014-07-22 05:00:00,1,27,996,82,0,9
004,2014-07-22 06:00:00,1,27,997,86,2.16,23
004,2014-07-22 07:00:00,1,28,997,83,0,9
004,2014-07-22 08:00:00,1,28,997,84,0,9
004,2014-07-22 09:00:00,1,29,997,80,4.32,23
004,2014-07-22 10:00:00,1,31,997,74,4.32,23
004,2014-07-22 11:00:00,1,31,997,69,7.92,23
004,2014-07-22 12:00:00,1,32,997,66,5.04,23
004,2014-07-22 13:00:00,1,33,996,60,5.4,24
004,2014-07-22 14:00:00,1,34,995,58,9.36,24
004,2014-07-22 15:00:00,1,34,994,55,5.76,24
004,2014-07-22 16:00:00,1,33,993,58,6.12,24
004,2014-07-22 17:00:00,1,31,992,72,7.2,23
004,2014-07-22 18:00:00,1,30,992,77,7.56,23
004,2014-07-22 19:00:00,1,29,993,80,0,9
004,2014-07-22 20:00:00,1,29,994,85,6.12,23
004,2014-07-22 21:00:00,1,30,994,75,5.04,23
004,2014-07-22 22:00:00,1,29,994,81,5.4,23
004,2014-07-22 23:00:00,1,29,994,86,6.12,23
004,2014-07-23 00:00:00,1,29,994,89,8.64,23
004,2014-07-23 01:00:00,1,29,993,87,6.12,23
004,2014-07-23 02:00:00,1,29,993,88,5.76,23
004,2014-07-23 03:00:00,1,29,993,83,3.96,23
004,2014-07-23 04:00:00,1,29,993,80,5.4,23
004,2014-07-23 05:00:00,1,29,993,78,3.96,23
004,2014-07-23 06:00:00,1,29,993,81,0,9
004,2014-07-23 07:00:00,8,29,994,79,7.56,23
004,2014-07-23 08:00:00,8,30,994,74,9,23
004,2014-07-23 09:00:00,8,30,994,70,4.32,23
004,2014-07-23 10:00:00,8,31,994,69,5.4,23
004,2014-07-23 11:00:00,8,32,994,66,9.36,23
004,2014-07-23 12:00:00,8,31,994,72,12.6,23
004,2014-07-23 13:00:00,8,32,993,70,18.72,23
004,2014-07-23 14:00:00,8,33,991,66,18,23
004,2014-07-23 15:00:00,8,32,991,68,16.56,23
004,2014-07-23 16:00:00,8,32,991,75,10.44,23
004,2014-07-23 17:00:00,4,31,990,81,9.36,23
004,2014-07-23 18:00:00,4,31,990,86,11.88,23
004,2014-07-23 19:00:00,4,30,990,87,13.68,23
004,2014-07-23 20:00:00,4,30,991,88,16.92,23
004,2014-07-23 21:00:00,4,30,991,89,22.68,23
004,2014-07-23 22:00:00,4,30,992,91,14.76,23
004,2014-07-23 23:00:00,4,30,993,90,23.04,23
004,2014-07-24 00:00:00,4,29,993,92,20.52,23
004,2014-07-24 01:00:00,4,29,993,92,17.64,23
004,2014-07-24 02:00:00,4,29,992,93,18,23
004,2014-07-24 03:00:00,4,29,992,93,19.44,23
004,2014-07-24 04:00:00,4,29,992,92,23.76,23
004,2014-07-24 05:00:00,4,29,992,92,18.72,23
004,2014-07-24 06:00:00,4,29,992,91,12.24,23
004,2014-07-24 07:00:00,4,29,993,92,26.28,23
004,2014-07-24 08:00:00,4,29,993,92,10.08,23
004,2014-07-24 09:00:00,4,28,994,87,6.84,23
004,2014-07-24 10:00:00,4,29,994,92,12.96,23
004,2014-07-24 11:00:00,4,29,995,90,18.36,23
004,2014-07-24 12:00:00,4,30,995,86,21.96,23
004,2014-07-24 13:00:00,4,30,994,82,23.04,23
004,2014-07-24 14:00:00,4,30,994,83,20.88,23
004,2014-07-24 15:00:00,4,31,993,82,12.24,23
004,2014-07-24 16:00:00,4,31,992,80,14.76,23
004,2014-07-24 17:00:00,4,30,992,84,13.32,23
004,2014-07-24 18:00:00,4,30,993,85,5.76,13
004,2014-07-24 19:00:00,4,29,994,86,8.64,13
004,2014-07-24 20:00:00,4,29,995,88,4.68,13
004,2014-07-24 21:00:00,4,29,996,87,4.32,13
004,2014-07-24 22:00:00,4,27,998,74,20.16,24
004,2014-07-24 23:00:00,4,24,998,98,1.44,13
004,2014-07-25 00:00:00,4,24,997,97,7.56,14
004,2014-07-25 01:00:00,4,25,998,94,2.88,14
004,2014-07-25 02:00:00,4,25,997,97,4.32,23
004,2014-07-25 03:00:00,4,25,997,94,3.6,14
004,2014-07-25 04:00:00,4,25,997,95,3.96,24
004,2014-07-25 05:00:00,4,25,997,94,2.52,14
004,2014-07-25 06:00:00,4,26,997,92,5.04,14
004,2014-07-25 07:00:00,4,26,998,91,5.76,14
004,2014-07-25 08:00:00,4,29,998,84,2.52,13
004,2014-07-25 09:00:00,4,27,999,93,0.72,9
004,2014-07-25 10:00:00,4,28,999,86,4.32,24
004,2014-07-25 11:00:00,1,30,1000,78,6.84,23
004,2014-07-25 12:00:00,1,30,999,73,8.64,23
004,2014-07-25 13:00:00,1,31,999,69,5.76,23
004,2014-07-25 14:00:00,1,30,998,73,5.04,13
004,2014-07-25 15:00:00,1,32,998,64,1.8,13
004,2014-07-25 16:00:00,1,32,997,62,6.12,23
004,2014-07-25 17:00:00,4,30,997,70,6.48,14
004,2014-07-25 18:00:00,4,30,998,72,7.56,23
004,2014-07-25 19:00:00,4,29,998,75,7.92,13
004,2014-07-25 20:00:00,4,29,999,78,5.76,13
004,2014-07-25 21:00:00,4,28,1000,84,0.72,9
004,2014-07-25 22:00:00,4,28,1001,83,4.32,13
004,2014-07-25 23:00:00,4,28,1001,81,0,9
004,2014-07-26 00:00:00,4,28,1001,82,3.96,14
004,2014-07-26 01:00:00,4,28,1001,83,2.52,13
004,2014-07-26 02:00:00,4,28,1001,84,5.04,14
004,2014-07-26 03:00:00,4,27,1000,87,0,9
004,2014-07-26 04:00:00,4,27,1000,88,5.04,14
004,2014-07-26 05:00:00,4,27,1000,84,5.04,14
004,2014-07-26 06:00:00,4,27,1001,87,9,14
004,2014-07-26 07:00:00,4,28,1001,87,1.44,14
004,2014-07-26 08:00:00,4,27,1002,88,5.04,14
004,2014-07-26 09:00:00,4,28,1002,86,3.24,14
004,2014-07-26 10:00:00,4,26,1003,95,0.36,9
004,2014-07-26 11:00:00,4,27,1003,94,2.88,13
004,2014-07-26 12:00:00,4,25,1003,96,3.96,14
004,2014-07-26 13:00:00,4,25,1003,97,5.76,14
004,2014-07-26 14:00:00,4,25,1002,96,5.04,14
004,2014-07-26 15:00:00,4,26,1002,91,9.72,14
004,2014-07-26 16:00:00,4,28,1000,80,10.08,14
004,2014-07-26 17:00:00,1,29,1000,77,4.32,14
004,2014-07-26 18:00:00,1,29,1000,77,7.56,14
004,2014-07-26 19:00:00,1,28,1001,80,4.32,13
