cid,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
001,2014-08-11 05:00:00,0,24,1001,0,5.4,4
001,2014-08-11 06:00:00,0,23,1001,65,4.32,14
001,2014-08-11 07:00:00,0,26,1001,46,4.68,14
001,2014-08-11 08:00:00,0,28,1002,0,8.64,4
001,2014-08-11 09:00:00,0,29,1002,34,13.32,4
001,2014-08-11 10:00:00,0,31,1002,25,9.36,4
001,2014-08-11 11:00:00,0,31,1001,0,14.04,4
001,2014-08-11 12:00:00,0,32,1001,24,7.2,14
001,2014-08-11 13:00:00,0,32,1000,24,15.12,14
001,2014-08-11 14:00:00,0,33,1000,0,7.92,4
001,2014-08-11 15:00:00,0,33,999,26,6.84,1
001,2014-08-11 16:00:00,0,33,998,24,13.32,1
001,2014-08-11 17:00:00,0,32,999,0,11.52,23
001,2014-08-11 18:00:00,0,31,999,32,9,23
001,2014-08-11 19:00:00,0,29,999,34,6.84,23
001,2014-08-11 20:00:00,0,28,1000,0,5.04,23
001,2014-08-11 21:00:00,0,27,1001,41,4.68,23
001,2014-08-11 22:00:00,0,25,1001,49,5.04,1
001,2014-08-11 23:00:00,0,24,1002,0,0,23
001,2014-08-12 00:00:00,0,24,1002,60,0.36,4
001,2014-08-12 01:00:00,2,23,1001,61,3.96,24
001,2014-08-12 02:00:00,2,23,1002,0,4.32,4
001,2014-08-12 03:00:00,2,21,1001,70,1.8,4
001,2014-08-12 04:00:00,2,21,1002,68,3.96,14
001,2014-08-12 05:00:00,2,21,1002,0,2.52,14
001,2014-08-12 06:00:00,2,22,1002,55,3.6,4
001,2014-08-12 07:00:00,8,25,1003,40,5.4,14
001,2014-08-12 08:00:00,8,27,1003,0,8.64,14
001,2014-08-12 09:00:00,8,28,1003,33,10.8,14
001,2014-08-12 10:00:00,8,30,1003,29,12.24,1
001,2014-08-12 11:00:00,8,30,1003,0,10.8,1
001,2014-08-12 12:00:00,8,31,1002,30,9,13
001,2014-08-12 13:00:00,8,32,1002,31,8.64,13
001,2014-08-12 14:00:00,8,31,1001,0,7.56,23
001,2014-08-12 15:00:00,8,32,1000,30,7.56,13
001,2014-08-12 16:00:00,8,31,1000,30,4.68,2
001,2014-08-12 17:00:00,8,31,1001,0,3.96,1
001,2014-08-12 18:00:00,8,30,1001,36,5.04,23
001,2014-08-12 19:00:00,8,30,1001,37,3.6,23
001,2014-08-12 20:00:00,8,29,1002,0,4.32,3
001,2014-08-12 21:00:00,8,28,1002,45,3.96,13
001,2014-08-12 22:00:00,8,28,1002,42,6.12,4
001,2014-08-12 23:00:00,8,21,1004,0.3,12.24,24
001,2014-08-13 00:00:00,8,21,1003,81,6.84,4
001,2014-08-13 01:00:00,4,22,1003,77,7.2,14
001,2014-08-13 02:00:00,4,21,1003,0,2.52,24
001,2014-08-13 03:00:00,4,21,1003,90,7.56,1
001,2014-08-13 04:00:00,4,21,1004,89,8.28,23
001,2014-08-13 05:00:00,4,20,1004,1.7,5.4,3
001,2014-08-13 06:00:00,4,19,1004,92,6.84,24
001,2014-08-13 07:00:00,0,20,1004,94,3.96,14
001,2014-08-13 08:00:00,0,20,1005,0.1,6.12,1
001,2014-08-13 09:00:00,0,20,1005,91,8.64,1
001,2014-08-13 10:00:00,0,20,1005,91,6.12,1
001,2014-08-13 11:00:00,0,20,1005,0,6.12,14
001,2014-08-13 12:00:00,0,20,1005,89,5.4,14
001,2014-08-13 13:00:00,0,19,1005,93,5.76,14
001,2014-08-13 14:00:00,0,20,1005,0,7.56,4
001,2014-08-13 15:00:00,0,20,1004,87,5.04,14
001,2014-08-13 16:00:00,0,21,1004,79,4.68,14
001,2014-08-13 17:00:00,0,22,1004,0,3.6,1
001,2014-08-13 18:00:00,0,22,1004,74,6.84,14
001,2014-08-13 19:00:00,0,21,1004,76,5.76,1
001,2014-08-13 20:00:00,0,21,1005,0,3.6,1
001,2014-08-13 21:00:00,0,20,1005,84,3.6,14
001,2014-08-13 22:00:00,0,19,1005,89,1.8,1
001,2014-08-13 23:00:00,0,19,1005,0,1.8,3
001,2014-08-14 00:00:00,0,18,1005,93,3.24,3
001,2014-08-14 01:00:00,1,18,1006,94,3.96,3
001,2014-08-14 02:00:00,1,18,1005,0,4.32,3
001,2014-08-14 03:00:00,1,18,1005,96,5.76,24
001,2014-08-14 04:00:00,1,18,1005,95,1.08,4
001,2014-08-14 05:00:00,1,17,1005,0,0,4
001,2014-08-14 06:00:00,1,18,1005,95,0,14
001,2014-08-14 07:00:00,0,20,1005,87,4.32,1
001,2014-08-14 08:00:00,0,21,1005,0,3.96,14
001,2014-08-14 09:00:00,0,23,1005,65,5.04,1
001,2014-08-14 10:00:00,0,24,1005,62,6.12,23
001,2014-08-14 11:00:00,0,25,1005,0,7.2,23
001,2014-08-14 12:00:00,0,26,1004,55,9.72,23
001,2014-08-14 13:00:00,0,28,1004,53,7.92,3
001,2014-08-14 14:00:00,0,28,1003,0,10.8,13
001,2014-08-14 15:00:00,0,29,1002,50,15.84,3
001,2014-08-14 16:00:00,0,29,1002,46,14.76,3
001,2014-08-14 17:00:00,0,29,1002,0,12.24,23
001,2014-08-14 18:00:00,0,28,1002,48,10.8,23
001,2014-08-14 19:00:00,0,27,1003,54,7.2,2
001,2014-08-14 20:00:00,0,26,1003,0,7.2,23
001,2014-08-14 21:00:00,0,24,1003,61,1.8,23
001,2014-08-14 22:00:00,0,24,1003,55,8.64,2
001,2014-08-14 23:00:00,0,23,1003,0,2.16,1
001,2014-08-15 00:00:00,0,22,1003,74,3.96,3
001,2014-08-15 01:00:00,1,22,1003,78,5.4,23
001,2014-08-15 02:00:00,1,21,1002,0,1.08,4
001,2014-08-15 03:00:00,1,20,1002,86,0.72,1
001,2014-08-15 04:00:00,1,20,1002,85,4.68,1
001,2014-08-15 05:00:00,1,19,1003,0,3.96,23
001,2014-08-15 06:00:00,1,19,1004,79,4.68,23
001,2014-08-15 07:00:00,0,21,1004,73,2.88,2
001,2014-08-15 08:00:00,0,24,1004,0,2.88,1
001,2014-08-15 09:00:00,0,25,1004,57,6.84,14
001,2014-08-15 10:00:00,0,27,1004,50,9.36,1
001,2014-08-15 11:00:00,0,28,1004,0,5.4,1
001,2014-08-15 12:00:00,0,30,1003,37,8.64,14
001,2014-08-15 13:00:00,0,30,1003,35,5.76,23
001,2014-08-15 14:00:00,0,31,1002,0,6.48,23
001,2014-08-15 15:00:00,0,31,1002,41,8.28,23
001,2014-08-15 16:00:00,0,31,1001,40,9.72,3
001,2014-08-15 17:00:00,0,30,1001,0,10.8,3
001,2014-08-15 18:00:00,0,30,1002,42,7.2,3
001,2014-08-15 19:00:00,0,28,1002,50,6.84,23
001,2014-08-15 20:00:00,,27.3,754.4,53,2,23
001,2014-08-15 21:00:00,0,26,1003,58,5.4,23
001,2014-08-15 22:00:00,0,26,1003,56,6.48,23
001,2014-08-15 23:00:00,0,24,1003,0,2.16,1
001,2014-08-16 00:00:00,0,24,1003,69,3.6,1
001,2014-08-16 01:00:00,1,23,1003,76,2.16,4
001,2014-08-16 02:00:00,1,22,1003,0,1.8,4
001,2014-08-16 03:00:00,1,22,1004,82,2.52,14
001,2014-08-16 04:00:00,1,21,1004,82,3.6,14
001,2014-08-16 05:00:00,1,21,1004,0,3.96,14
001,2014-08-16 06:00:00,1,21,1005,81,3.6,4
001,2014-08-16 07:00:00,1,23,1005,68,5.76,14
001,2014-08-16 08:00:00,1,25,1005,0,6.48,14
001,2014-08-16 09:00:00,1,26,1005,68,12.24,14
001,2014-08-16 10:00:00,1,27,1006,61,9.36,14
001,2014-08-16 11:00:00,1,29,1006,0,9.36,14
001,2014-08-16 12:00:00,1,30,1005,52,5.04,1
001,2014-08-16 13:00:00,1,31,1004,50,5.76,1
001,2014-08-16 14:00:00,1,31,1003,0,7.92,13
001,2014-08-16 15:00:00,1,32,1003,35,7.2,1
001,2014-08-16 16:00:00,1,32,1002,38,8.64,23
001,2014-08-16 17:00:00,1,31,1002,0,7.2,3
001,2014-08-16 18:00:00,1,30,1002,45,8.28,23
001,2014-08-16 19:00:00,1,29,1002,50,5.04,3
001,2014-08-16 20:00:00,1,28,1003,0,4.32,1
001,2014-08-16 21:00:00,1,27,1004,61,4.32,13
001,2014-08-16 22:00:00,1,27,1004,61,5.76,1
001,2014-08-16 23:00:00,1,26,1004,0,5.4,1
001,2014-08-17 00:00:00,1,26,1004,78,3.24,3
001,2014-08-17 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 02:00:00,,24.6,756.2,56,4,23
001,2014-08-17 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 05:00:00,,23.5,757.6,60,4,13
001,2014-08-17 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 08:00:00,,23.7,757.3,64,2,24
001,2014-08-17 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 11:00:00,,27.7,757.5,54,2,13
001,2014-08-17 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 14:00:00,,29.2,757.1,46,3,23
001,2014-08-17 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 17:00:00,,29.3,757.2,44,2,23
001,2014-08-17 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 20:00:00,,26.9,758,57,3,13
001,2014-08-17 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-17 23:00:00,,24.9,758.5,60,1,13
001,2014-08-18 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-18 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-18 02:00:00,,23.6,758.6,70,1,2
001,2014-08-18 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-18 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-18 05:00:00,,22.6,758.6,78,1,23
001,2014-08-18 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-18 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-18 08:00:00,,23.7,759.6,64,2,14
001,2014-08-18 09:00:00,0,26,1008,54,4.32,4
001,2014-08-18 10:00:00,0,27,1008,55,4.32,1
001,2014-08-18 11:00:00,0,27,1009,0,7.92,13
001,2014-08-18 12:00:00,0,28,1008,59,4.68,23
001,2014-08-18 13:00:00,0,28,1008,55,8.28,13
001,2014-08-18 14:00:00,0,29,1007,52,12.24,23
001,2014-08-18 15:00:00,0,29,1007,49,11.52,3
001,2014-08-18 16:00:00,0,29,1007,48,11.16,3
001,2014-08-18 17:00:00,0,29,1006,48,10.44,3
001,2014-08-18 18:00:00,0,28,1007,52,11.88,23
001,2014-08-18 19:00:00,0,27,1007,55,8.28,3
001,2014-08-18 20:00:00,0,26,1007,57,6.84,3
001,2014-08-18 21:00:00,0,24,1008,60,8.28,23
001,2014-08-18 22:00:00,0,24,1008,61,5.04,23
001,2014-08-18 23:00:00,0,23,1008,65,7.92,23
001,2014-08-19 00:00:00,0,23,1008,69,7.2,23
001,2014-08-19 01:00:00,0,23,1008,74,5.4,23
001,2014-08-19 02:00:00,0,22,1008,78,6.12,23
001,2014-08-19 03:00:00,0,21,1008,82,5.4,23
001,2014-08-19 04:00:00,0,21,1008,82,6.84,23
001,2014-08-19 05:00:00,0,21,1008,83,1.44,23
001,2014-08-19 06:00:00,0,21,1009,84,2.88,23
001,2014-08-19 07:00:00,0,22,1009,79,0,2
001,2014-08-19 08:00:00,0,25,1009,70,0,2
001,2014-08-19 09:00:00,0,27,1009,62,7.2,1
001,2014-08-19 10:00:00,0,28,1009,57,8.64,2
001,2014-08-19 11:00:00,0,29,1008,53,11.52,23
001,2014-08-19 12:00:00,0,30,1008,48,7.56,23
001,2014-08-19 13:00:00,0,31,1007,45,9,3
001,2014-08-19 14:00:00,0,31,1007,42,11.88,3
001,2014-08-19 15:00:00,0,32,1006,39,14.04,23
001,2014-08-19 16:00:00,0,31,1006,41,14.4,23
001,2014-08-19 17:00:00,0,31,1006,43,15.12,23
001,2014-08-19 18:00:00,0,29,1005,47,12.24,23
001,2014-08-19 19:00:00,0,28,1006,56,8.28,23
001,2014-08-19 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-19 21:00:00,0,26,1007,60,9.36,23
001,2014-08-19 22:00:00,0,25,1007,64,7.2,3
001,2014-08-19 23:00:00,0,24,1007,69,6.48,23
001,2014-08-20 00:00:00,0,24,1007,71,5.4,23
001,2014-08-20 01:00:00,0,24,1006,71,7.2,23
001,2014-08-20 02:00:00,0,23,1006,72,6.84,3
001,2014-08-20 03:00:00,0,22,1006,76,5.04,23
001,2014-08-20 04:00:00,0,22,1006,79,6.12,23
001,2014-08-20 05:00:00,0,22,1006,80,5.04,3
001,2014-08-20 06:00:00,1,22,1006,80,4.68,3
001,2014-08-20 07:00:00,1,23,1007,76,6.84,3
001,2014-08-20 08:00:00,1,24,1007,72,4.68,3
001,2014-08-20 09:00:00,1,27,1007,62,7.56,3
001,2014-08-20 10:00:00,1,28,1006,58,10.44,2
001,2014-08-20 11:00:00,1,30,1006,48,14.4,23
001,2014-08-20 12:00:00,1,31,1005,45,20.88,23
001,2014-08-20 13:00:00,1,31,1004,40,13.68,3
001,2014-08-20 14:00:00,0,32,1003,39,15.12,23
001,2014-08-20 15:00:00,0,32,1003,43,19.08,3
001,2014-08-20 16:00:00,0,32,1002,43,17.64,23
001,2014-08-20 17:00:00,0,31,1002,45,15.12,23
001,2014-08-20 18:00:00,1,30,1003,50,9,23
001,2014-08-20 19:00:00,1,29,1003,52,7.56,3
001,2014-08-20 20:00:00,1,28,1003,56,10.08,3
001,2014-08-20 21:00:00,1,27,1004,58,5.4,3
001,2014-08-20 22:00:00,1,27,1004,60,8.28,3
001,2014-08-20 23:00:00,1,27,1004,60,5.4,3
001,2014-08-21 00:00:00,1,26,1004,65,2.88,3
001,2014-08-21 01:00:00,1,25,1003,67,7.2,3
001,2014-08-21 02:00:00,1,24,1003,73,4.68,23
001,2014-08-21 03:00:00,1,24,1003,76,2.52,23
001,2014-08-21 04:00:00,1,24,1003,77,5.4,23
001,2014-08-21 05:00:00,1,24,1003,78,3.96,3
001,2014-08-21 06:00:00,1,24,1003,78,3.96,3
001,2014-08-21 07:00:00,1,24,1003,78,3.96,3
001,2014-08-21 08:00:00,1,25,1004,76,4.32,14
001,2014-08-21 09:00:00,1,26,1004,72,4.68,1
001,2014-08-21 10:00:00,1,26,1004,67,6.48,14
001,2014-08-21 11:00:00,1,26,1004,69,5.4,14
001,2014-08-21 12:00:00,8,28,1003,63,3.24,4
001,2014-08-21 13:00:00,8,29,1002,57,8.28,13
001,2014-08-21 14:00:00,8,31,1002,54,9,23
001,2014-08-21 15:00:00,8,32,1001,51,10.08,23
001,2014-08-21 16:00:00,8,32,1001,50,12.6,23
001,2014-08-21 17:00:00,8,32,1002,48,9.72,23
001,2014-08-21 18:00:00,1,30,1001,56,8.28,23
001,2014-08-21 19:00:00,1,29,1002,60,3.96,23
001,2014-08-21 20:00:00,1,28,1004,63,5.4,14
001,2014-08-21 21:00:00,1,26,1005,49,15.48,14
001,2014-08-21 22:00:00,8,26,1005,51,20.88,1
001,2014-08-21 23:00:00,8,25,1005,61,7.2,2
001,2014-08-22 00:00:00,8,24,1004,63,3.6,24
001,2014-08-22 01:00:00,8,24,1004,63,4.32,24
001,2014-08-22 02:00:00,8,24,1004,66,4.32,1
001,2014-08-22 03:00:00,8,22,1004,70,7.2,1
001,2014-08-22 04:00:00,8,22,1004,71,6.12,14
001,2014-08-22 05:00:00,8,21,1004,76,2.52,24
001,2014-08-22 06:00:00,8,23,1005,73,3.6,14
001,2014-08-22 07:00:00,8,24,1005,66,5.76,14
001,2014-08-22 08:00:00,8,24,1005,65,6.84,14
001,2014-08-22 09:00:00,8,25,1005,62,5.04,14
001,2014-08-22 10:00:00,8,26,1005,59,3.24,4
001,2014-08-22 11:00:00,8,26,1005,61,2.52,4
001,2014-08-22 12:00:00,1,26,1004,58,3.96,3
001,2014-08-22 13:00:00,1,27,1004,58,5.76,2
001,2014-08-22 14:00:00,1,27,1003,59,2.16,14
001,2014-08-22 15:00:00,1,27,1002,59,6.48,3
001,2014-08-22 16:00:00,1,27,1002,61,6.48,3
001,2014-08-22 17:00:00,1,27,1002,58,4.32,13
001,2014-08-22 18:00:00,8,27,1002,62,7.56,23
001,2014-08-22 19:00:00,8,26,1002,66,6.84,23
001,2014-08-22 20:00:00,8,26,1002,68,4.32,23
001,2014-08-22 21:00:00,8,25,1003,70,4.68,23
001,2014-08-22 22:00:00,8,25,1003,70,3.24,23
001,2014-08-22 23:00:00,8,24,1003,77,3.24,23
001,2014-08-23 00:00:00,8,24,1002,76,3.24,3
001,2014-08-23 01:00:00,8,24,1002,81,7.92,2
001,2014-08-23 02:00:00,8,22,1002,90,3.24,23
001,2014-08-23 03:00:00,8,22,1002,92,3.6,23
001,2014-08-23 04:00:00,8,22,1002,92,2.52,1
001,2014-08-23 05:00:00,8,21,1002,94,4.32,4
001,2014-08-23 06:00:00,8,22,1002,94,4.32,14
001,2014-08-23 07:00:00,8,23,1002,91,3.96,1
001,2014-08-23 08:00:00,1,25,1003,81,5.76,14
001,2014-08-23 09:00:00,1,26,1003,74,4.68,1
001,2014-08-23 10:00:00,1,27,1003,63,5.4,1
001,2014-08-23 11:00:00,1,28,1002,59,4.68,2
001,2014-08-23 12:00:00,1,30,1001,51,3.96,13
001,2014-08-23 13:00:00,1,31,1001,53,5.4,3
001,2014-08-23 14:00:00,1,31,1000,49,8.28,3
001,2014-08-23 15:00:00,1,31,999,50,9.36,23
001,2014-08-23 16:00:00,1,30,999,55,14.4,3
001,2014-08-23 17:00:00,1,30,999,60,7.56,23
001,2014-08-23 18:00:00,2,29,1000,61,8.64,23
001,2014-08-23 19:00:00,2,28,1000,64,4.68,3
001,2014-08-23 20:00:00,2,28,1001,67,4.32,3
001,2014-08-23 21:00:00,2,27,1001,71,5.04,3
001,2014-08-23 22:00:00,2,27,1002,75,3.24,4
001,2014-08-23 23:00:00,2,23,1002,75,11.88,24
001,2014-08-24 00:00:00,2,22,1002,77,7.2,14
001,2014-08-24 01:00:00,2,22,1002,79,9.72,4
001,2014-08-24 02:00:00,2,23,1002,75,8.28,14
001,2014-08-24 03:00:00,2,23,1002,78,5.04,1
001,2014-08-24 04:00:00,2,22,1003,81,6.84,3
001,2014-08-24 05:00:00,2,21,1003,86,2.88,23
001,2014-08-24 06:00:00,2,21,1003,89,3.24,14
001,2014-08-24 07:00:00,2,22,1004,88,0,2
001,2014-08-24 08:00:00,2,25,1004,42,7.92,4
001,2014-08-24 09:00:00,2,26,1004,37,10.08,4
001,2014-08-24 10:00:00,2,27,1004,34,9.72,4
001,2014-08-24 11:00:00,2,28,1003,31,14.04,4
001,2014-08-24 12:00:00,1,30,1003,29,12.6,4
001,2014-08-24 13:00:00,1,30,1003,29,12.6,4
001,2014-08-24 14:00:00,1,30,1002,28,10.08,14
001,2014-08-24 15:00:00,1,30,1002,27,12.96,4
001,2014-08-24 16:00:00,1,31,1002,29,6.48,14
001,2014-08-24 17:00:00,1,31,1002,31,8.64,1
001,2014-08-24 18:00:00,1,29,1003,39,10.08,3
001,2014-08-24 19:00:00,1,27,1003,44,5.04,3
001,2014-08-24 20:00:00,1,26,1005,65,14.04,1
001,2014-08-24 21:00:00,1,25,1005,66,9.36,13
001,2014-08-24 22:00:00,1,24,1006,64,5.04,14
001,2014-08-24 23:00:00,1,23,1007,67,5.4,14
001,2014-08-25 00:00:00,1,23,1007,66,5.4,14
001,2014-08-25 01:00:00,1,23,1007,65,3.96,14
001,2014-08-25 02:00:00,1,21,1007,72,2.88,4
001,2014-08-25 03:00:00,1,21,1007,78,2.16,13
001,2014-08-25 04:00:00,1,20,1007,80,2.16,2
001,2014-08-25 05:00:00,1,20,1007,82,1.08,24
001,2014-08-25 06:00:00,1,20,1008,81,0.72,14
001,2014-08-25 07:00:00,1,24,1008,49,7.2,4
001,2014-08-25 08:00:00,1,26,1008,31,12.96,4
001,2014-08-25 09:00:00,1,27,1009,30,9.36,4
001,2014-08-25 10:00:00,1,28,1009,27,12.96,24
001,2014-08-25 11:00:00,1,29,1008,28,6.48,4
001,2014-08-25 12:00:00,0,29,1007,26,10.8,14
001,2014-08-25 13:00:00,0,30,1007,24,6.12,24
001,2014-08-25 14:00:00,0,31,1006,23,10.08,4
001,2014-08-25 15:00:00,0,31,1005,21,5.4,1
001,2014-08-25 16:00:00,0,31,1005,22,10.44,13
001,2014-08-25 17:00:00,0,30,1006,26,12.24,3
001,2014-08-25 18:00:00,,29,1006,29,11.16,3
001,2014-08-25 19:00:00,0,27,1007,35,6.12,3
001,2014-08-25 20:00:00,0,26,1008,39,5.4,3
001,2014-08-25 21:00:00,0,25,1008,42,5.04,3
001,2014-08-25 22:00:00,0,24,1009,48,7.2,23
001,2014-08-25 23:00:00,0,21,1009,60,4.32,23
001,2014-08-26 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 01:00:00,0,20,1009,64,7.56,23
001,2014-08-26 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 03:00:00,0,18,1010,74,3.6,1
001,2014-08-26 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 06:00:00,0,27,1010,30,11.52,14
001,2014-08-26 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 10:00:00,0,30,1010,25,7.2,2
001,2014-08-26 11:00:00,0,33,1009,19,9,2
001,2014-08-26 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 13:00:00,0,34,1008,16,6.48,14
001,2014-08-26 14:00:00,0,34,1008,13,4.32,13
001,2014-08-26 15:00:00,0,34,1008,16,3.96,13
001,2014-08-26 16:00:00,0,34,1008,17,7.56,23
001,2014-08-26 17:00:00,0,33,1008,18,8.64,23
001,2014-08-26 18:00:00,0,30,1008,26,6.12,23
001,2014-08-26 19:00:00,0,29,1008,29,6.48,23
001,2014-08-26 20:00:00,,26,1009,35,5.04,23
001,2014-08-26 21:00:00,0,23,1009,48,0.72,23
001,2014-08-26 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-26 23:00:00,0,22,1009,58,2.16,23
001,2014-08-27 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-27 01:00:00,0,21,1009,64,0,4
001,2014-08-27 02:00:00,0,21,1009,59,3.6,13
001,2014-08-27 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-27 04:00:00,0,20,1009,63,5.4,14
001,2014-08-27 05:00:00,0,19,1009,69,4.32,14
001,2014-08-27 06:00:00,0,21,1010,63,3.96,14
001,2014-08-27 07:00:00,0,23,1010,50,5.76,14
001,2014-08-27 08:00:00,1,26,1010,39,7.2,14
001,2014-08-27 09:00:00,1,28,1010,35,6.12,24
001,2014-08-27 10:00:00,1,31,1010,32,6.12,3
001,2014-08-27 11:00:00,0,32,1009,30,9.36,3
001,2014-08-27 12:00:00,0,32,1009,31,12.96,3
001,2014-08-27 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
001,2014-08-27 14:00:00,0,33,1009,33,14.76,23
001,2014-08-27 15:00:00,0,32,1008,30,18,23
001,2014-08-27 16:00:00,0,32,1008,31,11.16,23
001,2014-08-27 17:00:00,0,31,1008,36,9.72,3
001,2014-08-27 18:00:00,1,29,1008,43,4.68,3
001,2014-08-27 19:00:00,1,28,1009,46,4.32,23
001,2014-08-27 20:00:00,1,28,1009,49,6.48,13
001,2014-08-27 21:00:00,1,28,1009,49,5.04,13
001,2014-08-27 22:00:00,1,27,1010,47,3.6,13
001,2014-08-27 23:00:00,1,25,1010,57,6.12,23
001,2014-08-28 00:00:00,1,25,1010,59,3.24,3
001,2014-08-28 01:00:00,1,25,1010,60,2.88,3
001,2014-08-28 02:00:00,1,25,1010,61,3.96,23
001,2014-08-28 03:00:00,1,24,1010,64,4.68,3
001,2014-08-28 04:00:00,1,24,1010,67,2.88,4
001,2014-08-28 05:00:00,1,24,1010,61,8.28,14
001,2014-08-28 06:00:00,1,24,1010,61,5.4,24
001,2014-08-28 07:00:00,1,24,1011,61,6.12,14
001,2014-08-28 08:00:00,1,25,1011,55,5.4,14
001,2014-08-28 09:00:00,1,25,1012,57,7.2,14
001,2014-08-28 10:00:00,1,25,1012,56,5.04,14
001,2014-08-28 11:00:00,1,25,1011,54,5.4,4
001,2014-08-28 12:00:00,2,27,1011,46,5.4,23
001,2014-08-28 13:00:00,2,28,1011,46,6.12,23
001,2014-08-28 14:00:00,2,27,1010,47,10.44,2
001,2014-08-28 15:00:00,2,26,1010,53,8.28,4
001,2014-08-28 16:00:00,2,26,1009,54,2.16,23
001,2014-08-28 17:00:00,2,26,1009,55,5.4,2
001,2014-08-28 18:00:00,4,26,1009,56,6.12,2
001,2014-08-28 19:00:00,4,25,1010,56,7.2,2
001,2014-08-28 20:00:00,4,22,1010,80,0.36,1
001,2014-08-28 21:00:00,4,21,1011,87,15.48,1
001,2014-08-28 22:00:00,4,20,1012,84,5.4,4
001,2014-08-28 23:00:00,4,19,1011,88,10.8,14
001,2014-08-29 00:00:00,4,19,1011,88,9,14
001,2014-08-29 01:00:00,4,19,1013,88,6.84,23
001,2014-08-29 02:00:00,4,19,1012,93,5.4,14
001,2014-08-29 03:00:00,4,19,1011,94,2.16,4
001,2014-08-29 04:00:00,4,18,1011,95,3.96,1
001,2014-08-29 05:00:00,4,18,1012,95,3.24,14
001,2014-08-29 06:00:00,4,19,1012,94,3.96,14
001,2014-08-29 07:00:00,4,19,1012,90,5.4,14
001,2014-08-29 08:00:00,1,21,1012,78,6.48,14
001,2014-08-29 09:00:00,1,22,1012,75,6.12,1
001,2014-08-29 10:00:00,,23,1013,68,3.96,1
001,2014-08-29 11:00:00,1,24,1012,60,2.52,14
001,2014-08-29 12:00:00,1,25,1012,58,2.16,3
001,2014-08-29 13:00:00,1,26,1011,57,2.52,3
001,2014-08-29 14:00:00,1,26,1011,57,3.6,13
001,2014-08-29 15:00:00,1,26,1011,58,5.76,13
001,2014-08-29 16:00:00,1,26,1011,58,3.96,13
001,2014-08-29 17:00:00,1,26,1011,57,5.4,3
001,2014-08-29 18:00:00,1,25,1011,63,7.56,3
001,2014-08-29 19:00:00,1,24,1011,67,5.04,3
001,2014-08-29 20:00:00,1,24,1012,69,5.04,3
001,2014-08-29 21:00:00,1,23,1012,71,5.4,3
001,2014-08-29 22:00:00,1,23,1012,71,2.52,3
001,2014-08-29 23:00:00,1,23,1012,74,4.32,3
001,2014-08-30 00:00:00,1,23,1012,75,0.36,3
001,2014-08-30 01:00:00,1,23,1012,76,0.72,13
001,2014-08-30 02:00:00,1,23,1012,76,3.6,3
001,2014-08-30 03:00:00,1,23,1012,80,2.88,4
001,2014-08-30 04:00:00,1,22,1012,81,6.84,14
